,Unnamed: 0,ifm_start,ifm_peak_freq_resolution,ifm_terminal_frequency,ifm_duration,ifm_peak_frequency,ifm_rms,ifm_stop,ifm_peak_amplitude,ifm_region_id,cf_start,cf_peak_freq_resolution,cf_terminal_frequency,cf_duration,cf_peak_frequency,cf_rms,cf_stop,cf_peak_amplitude,cf_region_id,tfm_start,tfm_peak_freq_resolution,tfm_terminal_frequency,tfm_duration,tfm_peak_frequency,tfm_rms,tfm_stop,tfm_peak_amplitude,tfm_region_id,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db,ifm_rmsdb,tfm_rmsdb,cf_rmsdb,ifm_bw,tfm_bw,annot_end_time,annot_start_time,posix_end_time,posix_start_time,groupsize
99,105,0.000792,1760.5633802816901,93.63957597173145,1.132,100706.71378091873,0.010701524850233466,0.001924,0.020111083984375,fm1,0.001924,107.52688172043013,102248.27882960413,18.592000000000002,102.30206540447504,0.03231406265144593,0.020516,0.06329345703125,cf1,0.020516,672.0430107526881,82.77254374158817,2.972,95558.5464333782,0.03711384103054032,0.023488,0.088653564453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_16_hp,-10,Aditya_2018-08-17_12_16,1,,,,-8.931347906314095,-5.2116035717908415,-32.76157178179888,-28.003446871276328,-34.881732052551854,-38.601476387075095,-29.670128480761004,-24.393259894162174,-39.41108671384847,-28.60928193590496,-29.812168746680634,8.662489432743591,19.529521662886882,2018-08-17 01:15:20,2018-08-17 01:15:19,1534461320.0,1534461319.0,single
100,107,0.000576,2032.520325203252,98.97959183673467,0.98,103061.22448979592,0.042277024887833824,0.001556,0.07373046875,fm1,0.001556,43.0366672404889,104717.22475682187,46.468,104.76026512869072,0.17763830559871666,0.048024,0.354736328125,cf1,0.048024,1736.111111111111,98.77622377622376,1.1440000000000001,102272.72727272726,0.03729781524078564,0.049168,0.07037353515625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_21_hp,-10,Aditya_2018-08-17_12_21,1,,,,,-7.977150595030963,,-37.53921356010162,-44.24528211104649,,-36.26813151601553,-30.171124540236352,-27.477911647849744,-28.566332134153257,-15.009267559847554,5.780673291956045,5.9840413524669565,2018-08-17 01:16:34,2018-08-17 01:16:32,1534461394.0,1534461392.0,single
101,109,0.00078,2631.578947368421,97.0744680851064,0.752,99734.04255319152,0.004688717573215637,0.001532,0.00970458984375,fm1,0.001532,57.20823798627003,102471.67868177137,34.956,102.61471564252203,0.017837273357280425,0.036488,0.03521728515625,cf1,0.036488,1445.086705202312,91.56976744186048,1.3760000000000001,101017.44186046511,0.0077889970509415285,0.037864,0.0167236328125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_29_hp,-10,Aditya_2018-08-17_12_29,1,,,,-3.7235143418435,0.6415936601922139,-26.429819138810625,-21.337963915162803,-28.37755584674725,-32.74266384878296,-29.019149506939463,-23.81923403304123,-46.57891852751368,-42.170369211847586,-34.97343064089035,5.540247557415627,11.044948200661558,2018-08-17 01:19:58,2018-08-17 01:19:57,1534461598.0,1534461597.0,single
102,110,0.000572,1712.3287671232874,95.36082474226805,1.1640000000000001,102233.67697594504,0.01244339521114941,0.001736,0.031768798828125,fm1,0.001736,146.88601645123384,102189.24478401412,13.612,102.33617396414928,0.026641644213468558,0.015348,0.053436279296875,cf1,0.015348,1082.2510822510824,85.86956521739131,1.84,101086.95652173914,0.010736026618084446,0.017188,0.023101806640625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_33_hp,-10,Aditya_2018-08-17_12_33,1,,,,-3.724796997506752,-7.7703844093356125,-17.935487921491564,-21.365838072349973,-28.08735848611725,-24.04177107428839,-20.31697407678164,-14.074818165270536,-38.10122210305614,-39.38312840834357,-31.48877951585967,6.975349221881232,16.466608746757963,2018-08-17 01:21:42,2018-08-17 01:21:41,1534461702.0,1534461701.0,single
103,111,0.0001,1953.125,97.44094488188976,1.016,97440.94488188977,0.01538796338880206,0.001116,0.028594970703125,fm1,0.001116,41.65972337943676,104583.33333333331,48.0,104.77083333333331,0.03095728494663557,0.049116,0.076080322265625,cf1,0.049116,1666.666666666667,96.4765100671141,1.192,103187.91946308725,0.006582416077000482,0.050308,0.0130615234375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_39_hp,-10,Aditya_2018-08-17_12_39,1,,,,-4.886655095902549,-7.1777033374541865,-31.57872384961649,-31.896098671058606,-41.17902862206112,-38.887980380509475,-34.00132528460693,-27.105632840024125,-36.256377112836226,-43.63229338512284,-30.184742706811065,7.329888451443549,8.294323266219218,2018-08-17 01:26:06,2018-08-17 01:26:04,1534461966.0,1534461964.0,single
104,113,0.0,741.8397626112759,94.35364041604757,2.692,102526.0029717682,0.011648430852650242,0.0026920000000000004,0.02740478515625,fm1,0.0026920000000000004,85.76329331046313,103105.16383599244,23.316,103.27671984903071,0.027744473231621058,0.026008,0.0675048828125,cf1,0.026008,2000.0,94.75806451612905,0.992,98790.32258064515,0.00517515734802945,0.027000000000000003,0.012115478515625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_44_hp,-10,Aditya_2018-08-17_12_44,1,,,,-7.3549397742374945,-9.454298672653099,-26.27559510626273,-27.818914202508715,-35.95950303460032,-33.860144136184694,-26.50520436194721,-20.989451333477906,-38.67465148062776,-45.721528823345274,-31.13647032942881,8.92307943298314,8.51865533290166,2018-08-17 01:28:28,2018-08-17 01:28:27,1534462108.0,1534462107.0,single
105,114,0.0,1046.0251046025103,97.6890756302521,1.9040000000000001,103466.38655462186,0.00785842699913505,0.001904,0.019683837890625,fm1,0.001904,95.20182787509519,104646.73395543707,21.003999999999998,104.83717387164349,0.023127094250434826,0.022908,0.048370361328125,cf1,0.022908,1824.8175182481752,97.42647058823528,1.088,102941.17647058824,0.005760679978570874,0.023996,0.011962890625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_50_hp,-10,Aditya_2018-08-17_12_50,1,,,,-8.64027870559249,-1.4180777577499941,-20.1249482525723,-12.033780970947895,-18.640945430524475,-25.86314637836697,-17.22286767277448,-12.356456873385529,-42.09328753713258,-44.790525006843,-32.7175785942859,7.148098241391374,7.410703283408206,2018-08-17 01:29:40,2018-08-17 01:29:38,1534462180.0,1534462178.0,single
106,115,0.0008759999999999999,2000.0,94.75806451612905,0.992,99798.38709677418,0.038609419809389055,0.001868,0.063201904296875,fm1,0.001868,91.07468123861568,104572.78192749133,21.956,104.75496447440335,0.11389890611236354,0.023824,0.212249755859375,cf1,0.023824,1225.4901960784316,90.51724137931038,1.6239999999999999,96674.87684729064,0.07342052622709687,0.025448,0.15606689453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_53_hp,-10,Aditya_2018-08-17_12_53,1,,,,-8.309499827424789,-7.012006142039709,-28.567574581063646,-26.63790802681713,-32.13953718161943,-33.4370308670045,-25.127531039579715,-17.459708294351934,-28.266134490945074,-22.683650142021897,-18.86960893749536,9.996899958274298,14.237723095092967,2018-08-17 01:30:06,2018-08-17 01:30:05,1534462206.0,1534462205.0,single
107,116,0.0004480000000000001,1184.8341232227488,92.85714285714288,1.6800000000000002,102976.19047619047,0.008590022585398784,0.002128,0.0203857421875,fm1,0.002128,115.84800741427247,104924.68134414832,17.26,104.98261877172655,0.016334361175897875,0.019388,0.0360107421875,cf1,0.019388,1059.322033898305,89.36170212765958,1.88,92553.19148936168,0.005405711431375715,0.021268,0.014434814453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_68_hp,-10,Aditya_2018-08-17_12_68,1,,,,,-2.1950054937763026,,-20.73766878731749,-30.675909445147504,,-28.480903951371204,-22.701155498053808,-41.32011388588698,-45.34294283203608,-35.73795691548508,12.125475914583673,15.620916644066966,2018-08-17 01:39:16,2018-08-17 01:39:15,1534462756.0,1534462755.0,single
108,117,0.0008359999999999999,1101.3215859030836,92.71523178807946,1.812,96026.49006622516,0.004603188717266052,0.002648,0.009490966796875,fm1,0.002648,114.88970588235294,103884.16455987132,17.404,103.99908067111008,0.014590485290012991,0.020052,0.034698486328125,cf1,0.020052,2155.172413793104,94.15584415584416,0.924,102813.85281385283,0.004899711183631157,0.020976,0.01055908203125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_73_hp,-10,Aditya_2018-08-17_12_73,1,,,,-9.11333890067968,-9.020499764931674,-39.328933458678605,-38.3113372577206,-45.81217420839204,-45.905013344140045,-36.791674443460366,-30.02699226880195,-46.7388243987652,-46.196590379233854,-36.718605258402754,11.283848883030617,9.843236515265918,2018-08-17 01:40:22,2018-08-17 01:40:18,1534462822.0,1534462818.0,single
109,118,,,,,,,,,,0.000868,114.36413540713629,105582.24662548616,17.483999999999998,105.52505147563488,0.036616181915686635,0.018352,0.075103759765625,cf1,0.018352,1096.4912280701753,90.8590308370044,1.8159999999999998,96916.29955947137,0.019838443964972963,0.020168,0.045013427734375,fm1,segment_matching_annotaudio_Aditya_2018-08-17_12_74_hp,-10,Aditya_2018-08-17_12_74,1,,,,,1.489305900390926,,-18.572753310326842,-25.80475123963821,,-27.29405714002914,-20.263188140898897,,-34.04984789759609,-28.72653885846754,,14.666020638630492,2018-08-17 01:40:27,2018-08-17 01:40:26,1534462827.0,1534462826.0,single
110,119,,,,,,,,,,0.0008,147.5796930342385,104369.64865662828,13.548,104.4434602893416,0.01884679300872688,0.014348,0.042144775390625,cf1,0.014348,2066.115702479339,96.47302904564317,0.964,99585.0622406639,0.009212379952660363,0.015312,0.0220947265625,fm1,segment_matching_annotaudio_Aditya_2018-08-17_12_75_hp,-10,Aditya_2018-08-17_12_75,1,,,,-12.182897545357585,-7.888221444715405,-41.00134167022599,-35.39189479571978,-42.886313649279906,-47.180989749922105,-34.998092204564514,-28.370798439033234,,-40.71256316851806,-34.495250784076326,,7.970431243698433,2018-08-17 01:40:54,2018-08-17 01:40:53,1534462854.0,1534462853.0,single
111,120,0.0008960000000000002,1037.344398340249,91.66666666666669,1.9200000000000002,103125.0,0.0305364618686656,0.002816,0.063323974609375,fm1,0.002816,84.51656524678837,105283.17836010145,23.66,105.36770921386304,0.08128354312778126,0.026476,0.169158935546875,cf1,0.026476,1136.3636363636365,90.1826484018265,1.752,96461.18721461187,0.028157320189522318,0.028228,0.050567626953125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_79_hp,-10,Aditya_2018-08-17_12_79,1,,,,,1.8443606178401837,,-27.08763098977087,-33.04564085227955,,-34.89000147011973,-27.343116750499444,-30.303625684773685,-31.008173611538542,-21.799947477358014,13.701042547196353,15.18506081203655,2018-08-17 01:41:31,2018-08-17 01:41:29,1534462891.0,1534462889.0,single
112,122,0.0,1798.5611510791364,100.54347826086956,1.1039999999999999,107789.85507246378,0.020008265014293054,0.001104,0.03662109375,fm1,0.001104,79.923273657289,110951.23900879297,25.02,110.99120703437251,0.03786717282066791,0.026124,0.08636474609375,cf1,0.026124,1366.120218579235,99.3150684931507,1.46,106849.31506849316,0.015709201875981963,0.027584,0.03692626953125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_80_hp,-10,Aditya_2018-08-17_12_80,1,,,,-8.656080290703247,-5.812945831554066,-34.050731566337255,-28.525031363091387,-37.68290981324667,-40.52604427239585,-31.8699639816926,-25.79764443040494,-33.975811378087194,-36.07691758457545,-28.43474236561476,10.44772877350294,11.676138541221809,2018-08-17 01:41:59,2018-08-17 01:41:57,1534462919.0,1534462917.0,single
113,98,0.0009,1736.111111111111,95.27972027972028,1.1440000000000001,104020.97902097902,0.007383366047897796,0.002044,0.015716552734375,fm1,0.002044,129.73533990659055,104723.59200622892,15.412,104.85336101738905,0.02539610817330344,0.017456,0.056304931640625,cf1,0.017456,791.1392405063292,91.66666666666669,2.52,103571.42857142858,0.018327280340686758,0.019976,0.04156494140625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_101_hp,-10,Aditya_2018-08-17_12_101,1,,,,-3.2649321515880416,-2.1452539963614745,-23.19613769477698,-20.87436566959333,-28.583480835624773,-29.703158990851325,-26.43822683926329,-20.80429424711179,-42.63491199727916,-34.73803953945138,-31.904656634813435,9.573640737668772,13.186694350722362,2018-08-17 01:47:03,2018-08-17 01:47:03,1534463223.0,1534463223.0,single
114,99,0.00024,1396.6480446927374,93.39887640449439,1.424,101825.84269662922,0.008326424977317533,0.001664,0.02001953125,fm1,0.001664,135.2813852813853,102909.33694181324,14.78,102.97699594046009,0.018779648694639682,0.016444,0.0380859375,cf1,0.016444,1196.1722488038274,86.93045563549161,1.668,104316.54676258992,0.007125308610644665,0.018112,0.016326904296875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_103_hp,-10,Aditya_2018-08-17_12_103,1,,,,-7.485311415196531,-5.689395985766848,-28.95270847595756,-27.42374322395455,-34.04328382290407,-35.839199252333756,-28.353887837137226,-23.288541647511888,-41.590828533424435,-42.94392641586977,-34.52625072425916,9.5781195359657,16.04654030496847,2018-08-17 01:48:57,2018-08-17 01:48:56,1534463337.0,1534463336.0,single
115,100,,,,,,,,,,0.000484,57.95085767269356,105917.4684131216,34.507999999999996,106.17827750086936,0.03462866708482448,0.034992,0.0714111328125,cf1,0.034992,2314.8148148148152,95.34883720930236,0.86,104651.16279069768,0.015586290676221878,0.035851999999999995,0.02838134765625,fm1,segment_matching_annotaudio_Aditya_2018-08-17_12_104_hp,-10,Aditya_2018-08-17_12_104,1,,,,-5.503064367777915,-4.03463659275516,-24.85824315168961,-21.71072474391927,-30.55120635764448,-32.019634132667235,-26.516569764889322,-20.37040573773006,,-36.14514457309798,-29.211284496961355,,10.829440291566993,2018-08-17 01:50:04,2018-08-17 01:49:56,1534463404.0,1534463396.0,single
116,101,4e-06,1201.923076923077,96.98795180722891,1.6600000000000001,101807.22891566264,0.018796157050265345,0.001664,0.054840087890625,fm1,0.001664,38.819875776397524,105373.50520267124,51.512,105.74235129678523,0.09217279742617132,0.053176,0.196258544921875,cf1,0.053176,1136.3636363636365,101.36674259681092,1.756,104783.59908883828,0.016728473630796943,0.054932,0.04107666015625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_115_hp,-10,Aditya_2018-08-17_12_115,1,,,,,-5.999864236137764,,-25.917308174909266,-32.41399650522202,,-26.414132269084252,-21.772269623124195,-34.51861869820126,-35.530873678019034,-20.707944631168964,8.754399489556324,4.375608699974313,2018-08-17 01:57:07,2018-08-17 01:57:02,1534463827.0,1534463822.0,single
117,102,0.000408,1700.6802721088434,96.74657534246576,1.168,108732.87671232877,0.02270848926672369,0.001576,0.03887939453125,fm1,0.001576,55.39552404165743,111868.3510638298,36.096000000000004,111.92375886524825,0.062264081920618976,0.037672,0.1507568359375,cf1,0.037672,1336.8983957219252,106.56836461126008,1.492,109919.57104557642,0.06112401778107345,0.039164,0.111297607421875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_116_hp,-10,Aditya_2018-08-17_12_116,1,,,,,-8.473087980845952,,-37.80274967996088,-44.92390543643487,,-36.45081745558891,-29.117730341169015,-32.876235144710904,-24.27576213223343,-24.11524822318578,15.177183522782478,5.355394253988154,2018-08-17 01:57:56,2018-08-17 01:57:47,1534463876.0,1534463867.0,single
118,103,0.000456,1824.8175182481752,108.97435897435899,1.092,110805.86080586082,0.012273405528637451,0.001548,0.031219482421875,fm1,0.001548,124.81278082875687,111922.59675405743,16.02,112.10986267166044,0.0318631468226507,0.017568,0.058807373046875,cf1,0.017568,1923.0769230769226,108.10810810810811,1.036,111969.11196911195,0.013370263458799431,0.018604,0.0369873046875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_118_hp,-10,Aditya_2018-08-17_12_118,1,,,,,-0.12287358514065412,,-27.461209376817635,-36.11445063888575,,-35.991577053745104,-29.049842017504158,-38.220698318263125,-37.47720069907521,-29.934226704894197,3.1355036973014503,4.0017545635523275,2018-08-17 01:58:05,2018-08-17 01:58:01,1534463885.0,1534463881.0,single
119,138,0.000772,1358.695652173913,94.68664850136241,1.468,102179.83651226158,0.008496618297990713,0.00224,0.021148681640625,fm1,0.00224,111.75681716584712,104515.98479767494,17.892,104.57187569863628,0.021867208187941703,0.020132,0.05279541015625,cf1,0.020132,1179.245283018868,94.56264775413713,1.692,104018.91252955084,0.008716325988798207,0.021824,0.025787353515625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_26_hp,-10,Aditya_2018-08-17_23_26,1,,,,-12.468644088002188,-13.557064574305704,-22.647060100212467,-23.05181264002076,-28.566332134153253,-27.477911647849744,-15.009267559847554,-9.001886673395056,-41.41507783100756,-41.193330711955866,-33.20413320615789,9.885227197273867,10.009227944499143,2018-08-17 02:09:44,2018-08-17 02:09:41,1534464584.0,1534464581.0,single
120,139,0.001148,3623.1884057971015,101.10294117647061,0.544,102941.17647058824,0.006019543083238407,0.001692,0.01214599609375,fm1,0.001692,126.26262626262628,105455.92321293255,15.836000000000002,105.70851225056835,0.02491185810096509,0.017528,0.051025390625,cf1,0.017528,1582.2784810126584,97.92993630573248,1.256,107484.076433121,0.008624428933593135,0.018784,0.020965576171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_28_hp,-10,Aditya_2018-08-17_23_28,1,,,,,-4.947547012793269,,-31.720620184908505,-38.19917140541777,,-33.2516243926245,-27.05173883275584,-44.40872945710023,-41.285393042079605,-32.071877570586025,4.605571074097737,7.7785759448358585,2018-08-17 02:10:22,2018-08-17 02:10:21,1534464622.0,1534464621.0,single
121,140,0.0006,939.8496240601503,91.80790960451976,2.124,96986.81732580037,0.015924498538837657,0.002724,0.031890869140625,fm1,0.002724,155.56938394523957,107998.7550575786,12.852,108.23218176159352,0.0317109246956436,0.015576,0.0706787109375,cf1,0.015576,757.5757575757576,88.01213960546283,2.6359999999999997,106600.91047040973,0.03336103502600159,0.018212,0.073699951171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_53_hp,-10,Aditya_2018-08-17_23_53,1,,,,-11.60548788662332,-7.196938570957235,-40.2604562995057,-35.53338752950697,-42.17036921184759,-46.57891852751368,-34.97343064089035,-29.064882522800108,-35.95868469350326,-29.535209676808233,-29.975821873832125,16.424272157073748,20.22004215613069,2018-08-17 02:18:48,2018-08-17 02:18:47,1534465128.0,1534465127.0,single
122,141,7.2e-05,1041.6666666666667,91.52719665271967,1.9120000000000001,100418.410041841,0.011454930576892937,0.001984,0.028045654296875,fm1,0.001984,75.34659433393611,103993.97136397893,26.540000000000003,104.10700828937453,0.020479150318440862,0.028524,0.043365478515625,cf1,0.028524,586.8544600938967,87.05882352941177,3.4,101470.58823529413,0.01053841008090803,0.031924,0.035736083984375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_56_hp,-10,Aditya_2018-08-17_23_56,1,,,,-6.612442587196468,-7.894348892483904,-29.959984108983637,-32.7270811091929,-39.38312840834357,-38.10122210305614,-31.488779515859672,-25.44327577752544,-38.82015077054567,-39.54449811486543,-33.77376132469325,12.579811636654863,17.048184759962766,2018-08-17 02:19:34,2018-08-17 02:19:33,1534465174.0,1534465173.0,single
123,142,,,,,,,,,,0.000388,111.01243339253996,103264.49033977347,18.012,103.43104596935378,0.03789645312548608,0.0184,0.0889892578125,cf1,0.0184,943.3962264150942,88.06818181818184,2.112,91382.57575757576,0.02065308537282216,0.020512,0.051513671875,fm1,segment_matching_annotaudio_Aditya_2018-08-17_23_65_hp,-10,Aditya_2018-08-17_23_65,2,,,,-6.071634406025167,-13.447550678311785,-30.8742068814388,-37.680123318930924,-43.63229338512284,-36.256377112836226,-30.184742706811065,-22.37455312911889,,-33.70030119463327,-28.428028708349665,,15.362864151171932,2018-08-17 02:20:35,2018-08-17 02:20:35,1534465235.0,1534465235.0,multiple
124,143,,,,,,,,,,0.000152,145.4333915066899,103099.53434225846,13.744,103.24505238649594,0.05650057497433976,0.013896,0.105194091796875,cf1,0.013896,494.07114624505925,87.87128712871286,4.04,88613.86138613861,0.045402157047587766,0.017936,0.1195068359375,fm1,segment_matching_annotaudio_Aditya_2018-08-17_23_70_hp,-10,Aditya_2018-08-17_23_70,1,,,,-10.869481068411089,-3.750488345098546,-36.63005608416412,-28.812669886290866,-35.58263582985518,-42.70162855316772,-31.83214748475663,-26.118698408341736,,-26.858470268139524,-24.958942651783822,,15.373765257783074,2018-08-17 02:20:53,2018-08-17 02:20:53,1534465253.0,1534465253.0,single
125,144,,,,,,,,,,0.001024,124.68827930174564,105975.54890219565,16.031999999999996,106.16267465069863,0.0671221234009972,0.017056,0.136383056640625,cf1,0.017056,1126.1261261261259,94.45701357466064,1.768,100113.12217194572,0.0684540900470007,0.018824,0.159210205078125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_23_75_hp,-10,Aditya_2018-08-17_23_75,1,,,,-7.538181151198946,-14.585058493916463,-31.24347196584827,-38.33318856393206,-45.72152882334528,-38.67465148062776,-31.136470329428807,-23.413296246541147,,-23.292011963959457,-23.46268626207662,,11.705661076038,2018-08-17 02:21:24,2018-08-17 02:21:19,1534465284.0,1534465279.0,single
126,145,0.000692,1524.3902439024396,96.3302752293578,1.3079999999999998,102446.48318042814,0.010695138076766073,0.002,0.022003173828125,fm1,0.002,103.99334442595672,102840.19975031212,19.224,102.8922180607574,0.02680561741068789,0.021224,0.056732177734375,cf1,0.021224,1760.5633802816901,90.98939929328623,1.132,102473.49823321556,0.00785677746136281,0.022356,0.0191650390625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_82_hp,-10,Aditya_2018-08-17_23_82,1,,,,-9.375708942846687,-12.0729464125571,-34.117804406489,-38.44327735878522,-44.790525006843005,-42.093287537132575,-32.7175785942859,-26.30841336811895,-39.41627208423243,-42.09511095637376,-31.43548370537726,6.5619428313996035,11.902818767471166,2018-08-17 02:22:16,2018-08-17 02:22:15,1534465336.0,1534465335.0,single
127,146,0.000212,5434.782608695652,90.65934065934069,0.364,101648.35164835166,0.00302267617387044,0.000576,0.006561279296875,fm1,0.000576,129.06556530717606,103601.8590240124,15.492,103.66640846888717,0.015722235080988096,0.016068,0.031951904296875,cf1,0.016068,1126.1261261261259,93.11512415349887,1.772,101015.8013544018,0.006680819288995206,0.01784,0.0157470703125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_91_hp,-10,Aditya_2018-08-17_23_91,1,,,,-9.396525553449713,-3.8140412045265375,-23.98539672132531,-16.133784225388027,-22.683650142021893,-28.26613449094507,-18.86960893749536,-13.463056012633054,-50.39216754558832,-43.50340550835849,-36.06971428763699,13.007067809546482,10.551284315388301,2018-08-17 02:25:45,2018-08-17 02:25:42,1534465545.0,1534465542.0,single
128,147,0.0002,1543.20987654321,95.49689440993788,1.288,97826.08695652176,0.0274887730932759,0.0014880000000000002,0.05682373046875,fm1,0.0014880000000000002,109.69723562966213,109117.84068466096,18.228,109.61158657011194,0.06001653607129258,0.019716,0.124176025390625,cf1,0.019716,1068.3760683760684,91.00642398286935,1.868,100642.39828693793,0.02988122270420768,0.021584,0.067596435546875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_92_hp,-10,Aditya_2018-08-17_23_92,1,,,,-5.582156970401906,-9.604985916551,-33.813469449683446,-36.811775884438134,-45.34294283203607,-41.320113885886975,-35.73795691548508,-28.87135855307185,-31.216892871890916,-30.492032713554448,-24.434581480634403,14.114692160174062,18.605162587242578,2018-08-17 02:27:32,2018-08-17 02:27:31,1534465652.0,1534465651.0,single
129,123,0.000492,2212.389380530973,95.98214285714288,0.8960000000000002,101562.5,0.06823836220858429,0.001388,0.120208740234375,fm1,0.001388,132.06550449022714,103131.60676532767,15.136000000000003,103.59408033826638,0.08129066104024138,0.016524,0.156982421875,cf1,0.016524,1091.703056768559,85.5263157894737,1.824,101973.68421052633,0.06681370330927275,0.018348,0.135223388671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_100_hp,-10,Aditya_2018-08-17_23_100,1,,,,-14.088331196666493,-8.356143404524977,-36.022403504289706,-28.703686152397466,-37.628650448605924,-43.360838240747455,-29.272507044080953,-23.972823658133922,-23.319428104662382,-23.502689115379983,-21.799186896644265,7.611937481123503,18.067764548792677,2018-08-17 02:29:09,2018-08-17 02:29:08,1534465749.0,1534465748.0,single
130,124,,,,,,,,,,0.00064,116.76786548341896,104823.63933660359,17.124,104.88203690726468,0.02359612913022044,0.017764,0.0457763671875,cf1,0.017764,1033.0578512396694,94.20289855072463,1.932,104554.86542443064,0.012936455813747107,0.019696,0.02984619140625,fm1,segment_matching_annotaudio_Aditya_2018-08-17_23_110_hp,-10,Aditya_2018-08-17_23_110,1,,,,-3.1396961565384887,-10.452167701868973,-18.940270410856648,-26.38547499839489,-32.91115842047222,-25.59868687514173,-22.458990718603243,-14.68394681422523,,-37.763693810846334,-32.54318471624806,,10.679138356540047,2018-08-17 02:35:19,2018-08-17 02:35:18,1534466119.0,1534466118.0,single
131,125,0.000264,1479.2899408284025,95.98214285714288,1.3439999999999999,102678.57142857142,0.0052845894270066324,0.0016079999999999998,0.0125732421875,fm1,0.0016079999999999998,65.46216286986122,104963.33158721843,30.544,105.0615505500262,0.01705901809592783,0.032152,0.041351318359375,cf1,0.032152,1388.888888888889,94.01114206128132,1.436,103064.0668523677,0.006698201794231138,0.033588,0.013702392578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_112_hp,-10,Aditya_2018-08-17_23_112,1,,,,-5.84776744207991,-5.415939828985815,-12.5893424720949,-11.317295672661322,-17.337310141651624,-17.769137754745714,-11.921370312665806,-6.9940250680060725,-45.53977496944678,-43.48083545541862,-35.3609194021656,9.079407692883324,11.05040848874487,2018-08-17 02:35:22,2018-08-17 02:35:20,1534466122.0,1534466120.0,single
132,126,0.000328,1054.8523206751054,99.04661016949153,1.888,103283.89830508476,0.0183188066333758,0.002216,0.044219970703125,fm1,0.002216,85.76329331046313,105506.94801852807,23.316,105.54983702178762,0.03415919442774218,0.025532,0.06341552734375,cf1,0.025532,1096.4912280701753,91.9603524229075,1.8159999999999998,102422.90748898679,0.017461704956602785,0.027348,0.042022705078125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_113_hp,-10,Aditya_2018-08-17_23_113,1,,,,,,,,,,,,-34.74205643150821,-35.158267083062064,-29.329847595557382,6.503226852296095,13.589484598880125,2018-08-17 02:35:31,2018-08-17 02:35:31,1534466131.0,1534466131.0,single
133,127,0.000932,1308.9005235602094,97.11286089238844,1.524,101706.03674540682,0.02122145093915697,0.002456,0.048492431640625,fm1,0.002456,106.38297872340424,102330.77905491699,18.791999999999998,102.59684972328651,0.048328579703118116,0.021248,0.093292236328125,cf1,0.021248,1219.5121951219512,95.58823529411764,1.632,99877.45098039217,0.025358468473942748,0.02288,0.066162109375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_117_hp,-10,Aditya_2018-08-17_23_117,1,,,,-10.730255362465726,-2.8333829046379417,-36.072854118370536,-27.62545654765903,-34.73803953945138,-42.634911997279154,-31.90465663481343,-24.98907128929277,-33.464498522428364,-31.917539584733966,-26.31591935737639,5.483988830898074,7.008614429168869,2018-08-17 02:35:50,2018-08-17 02:35:49,1534466150.0,1534466149.0,single
